0.526	-0.251027
0.527	-0.203677
0.528	-0.0628063
0.529	-0.228423
0.53	-0.172245
0.531	-0.266138
0.532	-0.219219
0.533	-0.28597
0.534	-0.200149
0.535	-0.103335
0.536	-0.0399063
0.537	-0.128491
0.538	-0.313937
0.539	-0.237985
0.54	-0.217792
0.541	-0.201547
0.542	-0.172732
0.543	-0.0852613
0.544	-0.409122
0.545	-0.230146
0.546	-0.106323
0.547	-0.240697
0.548	-0.443906
0.549	-0.296333
0.55	-0.329734
0.551	-0.25481
0.552	-0.256734
0.553	-0.273259
0.554	-0.24332
0.555	-0.275217
0.556	-0.243605
0.557	-0.199786
0.558	-0.273265
0.559	-0.404465
0.56	-0.259626
0.561	-0.242572
0.562	-0.429006
0.563	-0.375976
0.564	-0.421475
0.565	-0.428284
0.566	-0.398731
0.567	-0.415466
0.568	-0.325845
0.569	-0.295646
0.57	-0.389611
0.571	-0.221919
0.572	-0.594278
0.573	-0.57639
0.574	-0.394768
0.575	-0.376983
0.576	-0.618172
0.577	-0.611579
0.578	-0.640619
0.579	-0.335939
0.58	-0.528606
0.581	-0.634899
0.582	-0.5314
0.583	-0.535587
0.584	-0.529858
0.585	-0.557183
0.586	-0.448535
0.587	-0.422012
0.588	-0.529881
0.589	-0.559064
0.59	-0.620897
0.591	-0.333833
0.592	-0.36826
0.593	-0.345788
0.594	-0.607904
0.595	-0.392528
0.596	-0.918342
0.597	-0.658189
0.598	-0.684338
0.599	-0.435733
0.6	-0.520872
0.601	-0.661002
0.602	-0.552043
0.603	-0.672974
0.604	-0.550351
0.605	-0.382042
0.606	-0.613389
0.607	-0.616771
0.608	-0.642242
0.609	-0.547198
0.61	-0.496207
0.611	-0.523798
0.612	-0.46598
0.613	-0.806921
0.614	-0.662658
0.615	-0.722315
0.616	-0.685852
0.617	-0.826939
0.618	-0.7261
0.619	-0.64882
0.62	-0.470811
0.621	-0.648893
0.622	-0.609029
0.623	-0.819231
0.624	-0.822174
0.625	-0.602771
0.626	-0.573048
0.627	-0.788455
0.628	-0.653693
0.629	-0.814523
0.63	-0.615926
0.631	-0.644184
0.632	-0.761749
0.633	-0.859034
0.634	-0.68935
0.635	-0.801434
0.636	-0.756924
0.637	-0.719337
0.638	-0.626533
0.639	-0.853808
0.64	-0.673199
0.641	-0.689809
0.642	-0.917956
0.643	-0.901391
0.644	-0.841302
0.645	-0.797385
0.646	-0.608938
0.647	-0.722372
0.648	-0.839945
0.649	-1.003
0.65	-0.876793
0.651	-0.864914
0.652	-0.923451
0.653	-0.724298
0.654	-0.781411
0.655	-0.859816
0.656	-0.794832
0.657	-0.783037
0.658	-0.65901
0.659	-0.773159
0.66	-0.817205
0.661	-0.915564
0.662	-0.708259
0.663	-0.910003
0.664	-0.670527
0.665	-0.851255
0.666	-1.05264
0.667	-0.839239
0.668	-0.850471
0.669	-0.587597
0.67	-0.791204
0.671	-0.851002
0.672	-0.978276
0.673	-1.04997
0.674	-0.858427
0.675	-1.04884
0.676	-0.884771
0.677	-0.798363
0.678	-0.883211
0.679	-0.952288
0.68	-0.971204
0.681	-0.99443
0.682	-0.960248
0.683	-0.765261
0.684	-1.07888
0.685	-0.940161
0.686	-0.747358
0.687	-0.989891
0.688	-0.878563
0.689	-0.860798
0.69	-0.971319
0.691	-0.773533
0.692	-0.901611
0.693	-0.760896
0.694	-0.956167
0.695	-0.831946
0.696	-0.946441
0.697	-0.925841
0.698	-0.963955
0.699	-0.861211
0.7	-1.02768
0.701	-1.04257
0.702	-0.878697
0.703	-0.892474
0.704	-1.00441
0.705	-0.920716
0.706	-1.06595
0.707	-1.01723
0.708	-0.792645
0.709	-1.02335
0.71	-0.910621
0.711	-1.07747
0.712	-1.13741
0.713	-1.08229
0.714	-1.01237
0.715	-1.02499
0.716	-0.793208
0.717	-1.03421
0.718	-1.04873
0.719	-1.0329
0.72	-0.980502
0.721	-1.03417
0.722	-1.03339
0.723	-1.14795
0.724	-1.01354
0.725	-0.871259
0.726	-1.02662
0.727	-1.13598
0.728	-0.945794
0.729	-0.886875
0.73	-1.06627
0.731	-1.13304
0.732	-0.828515
0.733	-1.22374
0.734	-1.16153
0.735	-0.906242
0.736	-1.00228
0.737	-1.04357
0.738	-0.85004
0.739	-1.30667
0.74	-1.05607
0.741	-1.07947
0.742	-1.02779
0.743	-0.882828
0.744	-0.893279
0.745	-0.893049
0.746	-1.06886
0.747	-0.954758
0.748	-1.13586
0.749	-1.07241
0.75	-1.06117
0.751	-0.899518
0.752	-1.18632
0.753	-1.02994
0.754	-1.0169
0.755	-0.894383
0.756	-0.82595
0.757	-1.23953
0.758	-1.0038
0.759	-1.0094
0.76	-1.00255
0.761	-1.06674
0.762	-0.978731
0.763	-0.897924
0.764	-1.04242
0.765	-0.968734
0.766	-1.01005
0.767	-1.05957
0.768	-1.04443
0.769	-1.08644
0.77	-0.941371
0.771	-0.877414
0.772	-1.03984
0.773	-0.855749
0.774	-0.993528
0.775	-0.889934
0.776	-0.886656
0.777	-1.10641
0.778	-0.928385
0.779	-1.06742
0.78	-0.919389
0.781	-0.696281
0.782	-1.11375
0.783	-1.00711
0.784	-0.935972
0.785	-1.05969
0.786	-1.01521
0.787	-0.875242
0.788	-0.866435
0.789	-1.00891
0.79	-1.01649
0.791	-0.712075
0.792	-1.06427
0.793	-0.937652
0.794	-0.956202
0.795	-0.996323
0.796	-1.1655
0.797	-0.933152
0.798	-0.73644
0.799	-0.744896
0.8	-0.868699
0.801	-1.01729
0.802	-0.945146
0.803	-1.04289
0.804	-0.871595
0.805	-0.869965
0.806	-1.1399
0.807	-1.00092
0.808	-0.979677
0.809	-0.99861
0.81	-0.828404
0.811	-0.869064
0.812	-1.05842
0.813	-0.973205
0.814	-0.7515
0.815	-1.11973
0.816	-0.967959
0.817	-0.953207
0.818	-1.00822
0.819	-0.824277
0.82	-0.77781
0.821	-0.858955
0.822	-0.800926
0.823	-1.03426
0.824	-0.908483
0.825	-0.96869
0.826	-0.847631
0.827	-0.945247
0.828	-0.79545
0.829	-0.857769
0.83	-0.862974
0.831	-0.878941
0.832	-0.865214
0.833	-0.917168
0.834	-0.757705
0.835	-0.974015
0.836	-0.639835
0.837	-0.868736
0.838	-0.990123
0.839	-0.872222
0.84	-0.935928
0.841	-0.773474
0.842	-0.95836
0.843	-0.786207
0.844	-0.832082
0.845	-0.805994
0.846	-0.623374
0.847	-0.869638
0.848	-0.701915
0.849	-0.930869
0.85	-0.884691
0.851	-0.644146
0.852	-0.762453
0.853	-0.903336
0.854	-0.719856
0.855	-0.846574
0.856	-0.747102
0.857	-0.829325
0.858	-0.794383
0.859	-0.857147
0.86	-0.696697
0.861	-0.692992
0.862	-0.650582
0.863	-0.662708
0.864	-0.929987
0.865	-0.67921
0.866	-0.765022
0.867	-0.872485
0.868	-0.791034
0.869	-0.636162
0.87	-0.774087
0.871	-0.673799
0.872	-0.63988
0.873	-0.558929
0.874	-0.82287
0.875	-0.602897
0.876	-0.688886
0.877	-0.56537
0.878	-0.746385
0.879	-0.684088
0.88	-0.625217
0.881	-0.653086
0.882	-0.564055
0.883	-0.583276
0.884	-0.799948
0.885	-0.554623
0.886	-0.603597
0.887	-0.69509
0.888	-0.807143
0.889	-0.778258
0.89	-0.740617
0.891	-0.489848
0.892	-0.656417
0.893	-0.545341
0.894	-0.570146
0.895	-0.598091
0.896	-0.664884
0.897	-0.592497
0.898	-0.573078
0.899	-0.528438
0.9	-0.593601
0.901	-0.562966
0.902	-0.702102
0.903	-0.356622
0.904	-0.65792
0.905	-0.404142
0.906	-0.453003
0.907	-0.436852
0.908	-0.344281
0.909	-0.550478
0.91	-0.356774
0.911	-0.493135
0.912	-0.640724
0.913	-0.433665
0.914	-0.620884
0.915	-0.495746
0.916	-0.370131
0.917	-0.329381
0.918	-0.522063
0.919	-0.594129
0.92	-0.27449
0.921	-0.530485
0.922	-0.513369
0.923	-0.551591
0.924	-0.496143
0.925	-0.512699
0.926	-0.444886
0.927	-0.396657
0.928	-0.389517
0.929	-0.506014
0.93	-0.539231
0.931	-0.458145
0.932	-0.450751
0.933	-0.500275
0.934	-0.332977
0.935	-0.340615
0.936	-0.17645
0.937	-0.253551
0.938	-0.151698
0.939	-0.333066
0.94	-0.412113
0.941	-0.290986
0.942	-0.328966
0.943	-0.621426
0.944	-0.386572
0.945	-0.28169
0.946	-0.2508
0.947	-0.332361
0.948	-0.227262
0.949	-0.319944
0.95	-0.351127
0.951	-0.279395
0.952	-0.339963
0.953	-0.243424
0.954	-0.425554
0.955	-0.363475
0.956	-0.110989
0.957	-0.328046
0.958	-0.113163
0.959	-0.351139
0.96	-0.101295
0.961	-0.276792
0.962	-0.195297
0.963	-0.0897548
0.964	-0.134619
0.965	-0.116598
0.966	-0.200178
0.967	-0.338086
0.968	-0.286531
0.969	-0.410499
0.97	-0.0865015
0.971	-0.244052
0.972	-0.147611
0.973	-0.0796153
0.974	-0.228723
0.975	-0.250662
0.976	-0.164962
0.977	-0.103799
0.978	-0.18707
0.979	-0.134623
0.98	0.00533347
0.981	-0.0736954
0.982	-0.16935
0.983	-0.104457
0.984	-0.0016909
0.985	-0.0123287
0.986	0.00147203
0.987	-0.00366888
0.988	0.0198675
0.989	0.0776289
0.99	-0.0343165
0.991	0.0326153
0.992	-0.194201
0.993	-0.142268
0.994	-0.0321306
0.995	-0.123059
0.996	0.0732843
0.997	-0.0366708
0.998	-0.000158164
0.999	-0.140322
